transaction_id,item_id,timestamp,location,platform,quantity,price
2020-05-18_USA_iHerb,Electrolyte Powder,2020-05-18,USA,iHerb,154,41.23
2020-05-25_UK_Amazon,Whey Protein,2020-05-25,UK,Amazon,160,45.37
2020-05-25_UK_iHerb,Vitamin C,2020-05-25,UK,iHerb,153,56.46
2020-05-25_Canada_Amazon,Fish Oil,2020-05-25,Canada,Amazon,162,39.66
2020-05-25_UK_Amazon,Multivitamin,2020-05-25,UK,Amazon,156,28.66
2020-05-25_Canada_Amazon,Pre-Workout,2020-05-25,Canada,Amazon,150,44.86
2020-05-25_Canada_Walmart,BCAA,2020-05-25,Canada,Walmart,136,39.97
2020-05-25_UK_iHerb,Creatine,2020-05-25,UK,iHerb,148,51.87
2020-05-25_UK_Amazon,Zinc,2020-05-25,UK,Amazon,161,44.98
2020-05-25_UK_Amazon,Collagen Peptides,2020-05-25,UK,Amazon,150,17.68
2020-05-25_Canada_Walmart,Magnesium,2020-05-25,Canada,Walmart,171,39.64
2020-05-25_USA_iHerb,Ashwagandha,2020-05-25,USA,iHerb,129,54.05
2020-05-25_USA_Amazon,Melatonin,2020-05-25,USA,Amazon,139,54.3
2020-05-25_UK_iHerb,Biotin,2020-05-25,UK,iHerb,142,59.86
2020-05-25_UK_Walmart,Green Tea Extract,2020-05-25,UK,Walmart,149,13.12
2020-05-25_Canada_Amazon,Iron Supplement,2020-05-25,Canada,Amazon,130,13.55
2020-05-25_UK_Amazon,Electrolyte Powder,2020-05-25,UK,Amazon,149,15.05
2020-06-01_USA_iHerb,Whey Protein,2020-06-01,USA,iHerb,142,26.31
2020-06-01_UK_Walmart,Vitamin C,2020-06-01,UK,Walmart,134,27.77
2020-06-01_USA_iHerb,Fish Oil,2020-06-01,USA,iHerb,139,17.35
2020-06-01_Canada_Amazon,Multivitamin,2020-06-01,Canada,Amazon,136,34.23
2020-06-01_USA_Amazon,Pre-Workout,2020-06-01,USA,Amazon,162,39.03
2020-06-01_Canada_Walmart,BCAA,2020-06-01,Canada,Walmart,154,34.39
2020-06-01_Canada_iHerb,Creatine,2020-06-01,Canada,iHerb,143,12.85
2020-06-01_Canada_Walmart,Zinc,2020-06-01,Canada,Walmart,158,43.36
2020-06-01_UK_iHerb,Collagen Peptides,2020-06-01,UK,iHerb,143,52.01
2020-06-01_Canada_iHerb,Magnesium,2020-06-01,Canada,iHerb,145,34.47
2020-06-01_Canada_Amazon,Ashwagandha,2020-06-01,Canada,Amazon,149,28.07
2020-06-01_Canada_iHerb,Melatonin,2020-06-01,Canada,iHerb,144,48.12
2020-06-01_UK_Walmart,Biotin,2020-06-01,UK,Walmart,178,38.39
2020-06-01_Canada_iHerb,Green Tea Extract,2020-06-01,Canada,iHerb,155,37.63
2020-06-01_Canada_Walmart,Iron Supplement,2020-06-01,Canada,Walmart,135,19.26
2020-06-01_USA_Amazon,Electrolyte Powder,2020-06-01,USA,Amazon,137,24.29
2020-06-08_UK_Amazon,Whey Protein,2020-06-08,UK,Amazon,152,28.73
2020-06-08_USA_Walmart,Vitamin C,2020-06-08,USA,Walmart,130,52.26
2020-06-08_USA_Amazon,Fish Oil,2020-06-08,USA,Amazon,156,20.91
2020-06-08_Canada_Walmart,Multivitamin,2020-06-08,Canada,Walmart,141,53.53
2020-06-08_Canada_iHerb,Pre-Workout,2020-06-08,Canada,iHerb,159,32.92
2020-06-08_UK_iHerb,BCAA,2020-06-08,UK,iHerb,149,12.0
2020-06-08_USA_Walmart,Creatine,2020-06-08,USA,Walmart,140,33.4
2020-06-08_USA_Walmart,Zinc,2020-06-08,USA,Walmart,136,31.5
2020-06-08_USA_Walmart,Collagen Peptides,2020-06-08,USA,Walmart,160,51.38
2020-06-08_Canada_iHerb,Magnesium,2020-06-08,Canada,iHerb,138,35.53
2020-06-08_Canada_Amazon,Ashwagandha,2020-06-08,Canada,Amazon,150,12.51
2020-06-08_UK_Amazon,Melatonin,2020-06-08,UK,Amazon,148,18.03
2020-06-08_UK_Walmart,Biotin,2020-06-08,UK,Walmart,140,46.23
2020-06-08_USA_Amazon,Green Tea Extract,2020-06-08,USA,Amazon,142,28.99
2020-06-08_Canada_Amazon,Iron Supplement,2020-06-08,Canada,Amazon,159,48.64
2020-06-08_USA_iHerb,Electrolyte Powder,2020-06-08,USA,iHerb,152,29.37
2020-06-15_UK_iHerb,Whey Protein,2020-06-15,UK,iHerb,163,48.76
2020-06-15_USA_iHerb,Vitamin C,2020-06-15,USA,iHerb,156,23.27
2020-06-15_Canada_Amazon,Fish Oil,2020-06-15,Canada,Amazon,143,57.36
2020-06-15_UK_Walmart,Multivitamin,2020-06-15,UK,Walmart,142,58.17
2020-06-15_UK_Walmart,Pre-Workout,2020-06-15,UK,Walmart,158,59.51
2020-06-15_Canada_Walmart,BCAA,2020-06-15,Canada,Walmart,129,23.05
2020-06-15_Canada_Walmart,Creatine,2020-06-15,Canada,Walmart,174,28.63
2020-06-15_Canada_Walmart,Zinc,2020-06-15,Canada,Walmart,130,39.76
2020-06-15_USA_Amazon,Collagen Peptides,2020-06-15,USA,Amazon,148,22.33
2020-06-15_UK_iHerb,Magnesium,2020-06-15,UK,iHerb,159,38.89
2020-06-15_USA_iHerb,Ashwagandha,2020-06-15,USA,iHerb,160,10.34
2020-06-15_USA_Walmart,Melatonin,2020-06-15,USA,Walmart,147,54.23
2020-06-15_USA_iHerb,Biotin,2020-06-15,USA,iHerb,143,23.58
2020-06-15_Canada_iHerb,Green Tea Extract,2020-06-15,Canada,iHerb,144,51.55
2020-06-15_UK_Walmart,Iron Supplement,2020-06-15,UK,Walmart,151,34.64
2020-06-15_USA_Walmart,Electrolyte Powder,2020-06-15,USA,Walmart,148,15.83
2020-06-22_Canada_iHerb,Whey Protein,2020-06-22,Canada,iHerb,144,42.93
2020-06-22_UK_Amazon,Vitamin C,2020-06-22,UK,Amazon,152,54.92
2020-06-22_UK_iHerb,Fish Oil,2020-06-22,UK,iHerb,162,38.84
2020-06-22_USA_iHerb,Multivitamin,2020-06-22,USA,iHerb,127,46.94
2020-06-22_USA_Walmart,Pre-Workout,2020-06-22,USA,Walmart,151,18.63
2020-06-22_UK_iHerb,BCAA,2020-06-22,UK,iHerb,174,59.18
2020-06-22_UK_Amazon,Creatine,2020-06-22,UK,Amazon,148,12.52
2020-06-22_UK_Amazon,Zinc,2020-06-22,UK,Amazon,148,40.7
2020-06-22_Canada_Walmart,Collagen Peptides,2020-06-22,Canada,Walmart,145,51.03
2020-06-22_UK_iHerb,Magnesium,2020-06-22,UK,iHerb,145,26.41
2020-06-22_Canada_iHerb,Ashwagandha,2020-06-22,Canada,iHerb,149,52.05
2020-06-22_UK_Walmart,Melatonin,2020-06-22,UK,Walmart,162,29.23
2020-06-22_UK_iHerb,Biotin,2020-06-22,UK,iHerb,173,56.69
2020-06-22_USA_iHerb,Green Tea Extract,2020-06-22,USA,iHerb,147,42.82
2020-06-22_UK_iHerb,Iron Supplement,2020-06-22,UK,iHerb,158,30.88
2020-06-22_UK_iHerb,Electrolyte Powder,2020-06-22,UK,iHerb,174,13.84
2020-06-29_Canada_Walmart,Whey Protein,2020-06-29,Canada,Walmart,146,50.73
2020-06-29_Canada_Amazon,Vitamin C,2020-06-29,Canada,Amazon,141,27.74
2020-06-29_USA_Amazon,Fish Oil,2020-06-29,USA,Amazon,156,29.76
2020-06-29_USA_Amazon,Multivitamin,2020-06-29,USA,Amazon,163,30.96
2020-06-29_USA_iHerb,Pre-Workout,2020-06-29,USA,iHerb,152,35.12
2020-06-29_UK_Walmart,BCAA,2020-06-29,UK,Walmart,139,56.72
2020-06-29_Canada_iHerb,Creatine,2020-06-29,Canada,iHerb,155,47.62
2020-06-29_UK_Walmart,Zinc,2020-06-29,UK,Walmart,147,51.22
2020-06-29_Canada_iHerb,Collagen Peptides,2020-06-29,Canada,iHerb,151,31.57
2020-06-29_Canada_Amazon,Magnesium,2020-06-29,Canada,Amazon,141,34.2
2020-06-29_UK_Amazon,Ashwagandha,2020-06-29,UK,Amazon,153,11.96
2020-06-29_UK_Amazon,Melatonin,2020-06-29,UK,Amazon,146,27.29
2020-06-29_Canada_iHerb,Biotin,2020-06-29,Canada,iHerb,176,49.16
2020-06-29_Canada_Walmart,Green Tea Extract,2020-06-29,Canada,Walmart,156,16.02
2020-06-29_Canada_iHerb,Iron Supplement,2020-06-29,Canada,iHerb,154,25.36
2020-06-29_Canada_Amazon,Electrolyte Powder,2020-06-29,Canada,Amazon,136,30.91
2020-07-06_UK_iHerb,Whey Protein,2020-07-06,UK,iHerb,129,15.01
2020-07-06_Canada_Walmart,Vitamin C,2020-07-06,Canada,Walmart,154,21.69
2020-07-06_USA_Amazon,Fish Oil,2020-07-06,USA,Amazon,140,56.32
2020-07-06_Canada_Walmart,Multivitamin,2020-07-06,Canada,Walmart,146,39.16
2020-07-06_UK_Walmart,Pre-Workout,2020-07-06,UK,Walmart,143,39.42
2020-07-06_Canada_iHerb,BCAA,2020-07-06,Canada,iHerb,151,45.47
2020-07-06_USA_Amazon,Creatine,2020-07-06,USA,Amazon,145,12.53
2020-07-06_UK_Walmart,Zinc,2020-07-06,UK,Walmart,162,21.3
2020-07-06_USA_Walmart,Collagen Peptides,2020-07-06,USA,Walmart,131,26.87
2020-07-06_UK_iHerb,Magnesium,2020-07-06,UK,iHerb,139,12.56
2020-07-06_USA_iHerb,Ashwagandha,2020-07-06,USA,iHerb,144,36.5
2020-07-06_Canada_Walmart,Melatonin,2020-07-06,Canada,Walmart,162,17.69
2020-07-06_USA_Amazon,Biotin,2020-07-06,USA,Amazon,145,43.98
2020-07-06_Canada_iHerb,Green Tea Extract,2020-07-06,Canada,iHerb,146,19.67
2020-07-06_UK_Walmart,Iron Supplement,2020-07-06,UK,Walmart,167,24.86
2020-07-06_USA_Amazon,Electrolyte Powder,2020-07-06,USA,Amazon,140,51.3
2020-07-13_Canada_iHerb,Whey Protein,2020-07-13,Canada,iHerb,146,46.9
2020-07-13_Canada_iHerb,Vitamin C,2020-07-13,Canada,iHerb,141,59.63
2020-07-13_Canada_iHerb,Fish Oil,2020-07-13,Canada,iHerb,156,53.31
2020-07-13_USA_Walmart,Multivitamin,2020-07-13,USA,Walmart,154,31.37
2020-07-13_UK_Amazon,Pre-Workout,2020-07-13,UK,Amazon,165,56.72
2020-07-13_USA_iHerb,BCAA,2020-07-13,USA,iHerb,152,10.81
2020-07-13_UK_Amazon,Creatine,2020-07-13,UK,Amazon,142,48.27
2020-07-13_Canada_iHerb,Zinc,2020-07-13,Canada,iHerb,132,58.96
2020-07-13_UK_Walmart,Collagen Peptides,2020-07-13,UK,Walmart,144,39.71
2020-07-13_Canada_iHerb,Magnesium,2020-07-13,Canada,iHerb,153,23.8
2020-07-13_Canada_iHerb,Ashwagandha,2020-07-13,Canada,iHerb,157,41.27
2020-07-13_Canada_Amazon,Melatonin,2020-07-13,Canada,Amazon,125,40.3
2020-07-13_Canada_iHerb,Biotin,2020-07-13,Canada,iHerb,159,33.93
2020-07-13_Canada_Walmart,Green Tea Extract,2020-07-13,Canada,Walmart,149,14.08
2020-07-13_USA_Amazon,Iron Supplement,2020-07-13,USA,Amazon,155,37.41
2020-07-13_Canada_Walmart,Electrolyte Powder,2020-07-13,Canada,Walmart,153,35.01
2020-07-20_UK_Walmart,Whey Protein,2020-07-20,UK,Walmart,154,55.86
2020-07-20_UK_Amazon,Vitamin C,2020-07-20,UK,Amazon,158,36.27
2020-07-20_Canada_Amazon,Fish Oil,2020-07-20,Canada,Amazon,161,43.98
2020-07-20_USA_Amazon,Multivitamin,2020-07-20,USA,Amazon,139,41.69
2020-07-20_Canada_Amazon,Pre-Workout,2020-07-20,Canada,Amazon,158,43.25
2020-07-20_Canada_Amazon,BCAA,2020-07-20,Canada,Amazon,134,51.58
2020-07-20_UK_Amazon,Creatine,2020-07-20,UK,Amazon,132,46.45
2020-07-20_Canada_iHerb,Zinc,2020-07-20,Canada,iHerb,145,10.64
2020-07-20_Canada_Walmart,Collagen Peptides,2020-07-20,Canada,Walmart,180,35.72
2020-07-20_USA_Amazon,Magnesium,2020-07-20,USA,Amazon,146,29.44
2020-07-20_USA_Amazon,Ashwagandha,2020-07-20,USA,Amazon,143,18.84
2020-07-20_UK_iHerb,Melatonin,2020-07-20,UK,iHerb,151,59.78
2020-07-20_UK_Walmart,Biotin,2020-07-20,UK,Walmart,144,30.14
2020-07-20_USA_iHerb,Green Tea Extract,2020-07-20,USA,iHerb,143,41.62
2020-07-20_USA_Amazon,Iron Supplement,2020-07-20,USA,Amazon,157,47.67
2020-07-20_USA_iHerb,Electrolyte Powder,2020-07-20,USA,iHerb,159,19.33
2020-07-27_UK_iHerb,Whey Protein,2020-07-27,UK,iHerb,148,52.5
2020-07-27_USA_Walmart,Vitamin C,2020-07-27,USA,Walmart,183,33.92
2020-07-27_Canada_iHerb,Fish Oil,2020-07-27,Canada,iHerb,130,15.27
2020-07-27_USA_Amazon,Multivitamin,2020-07-27,USA,Amazon,140,51.0
2020-07-27_Canada_Amazon,Pre-Workout,2020-07-27,Canada,Amazon,157,25.39
2020-07-27_UK_iHerb,BCAA,2020-07-27,UK,iHerb,162,46.51
2020-07-27_USA_Walmart,Creatine,2020-07-27,USA,Walmart,149,45.09
2020-07-27_USA_Walmart,Zinc,2020-07-27,USA,Walmart,170,25.79
2020-07-27_Canada_Amazon,Collagen Peptides,2020-07-27,Canada,Amazon,157,43.78
2020-07-27_UK_iHerb,Magnesium,2020-07-27,UK,iHerb,148,56.74
2020-07-27_USA_Amazon,Ashwagandha,2020-07-27,USA,Amazon,153,28.89
2020-07-27_Canada_iHerb,Melatonin,2020-07-27,Canada,iHerb,150,42.91
2020-07-27_USA_Amazon,Biotin,2020-07-27,USA,Amazon,145,15.76
2020-07-27_USA_Walmart,Green Tea Extract,2020-07-27,USA,Walmart,146,32.1
2020-07-27_USA_Amazon,Iron Supplement,2020-07-27,USA,Amazon,155,17.57
2020-07-27_UK_iHerb,Electrolyte Powder,2020-07-27,UK,iHerb,153,26.9
2020-08-03_UK_Walmart,Whey Protein,2020-08-03,UK,Walmart,136,20.44
2020-08-03_Canada_Walmart,Vitamin C,2020-08-03,Canada,Walmart,153,38.85
2020-08-03_USA_iHerb,Fish Oil,2020-08-03,USA,iHerb,151,38.29
2020-08-03_USA_Walmart,Multivitamin,2020-08-03,USA,Walmart,142,17.57
2020-08-03_Canada_iHerb,Pre-Workout,2020-08-03,Canada,iHerb,160,51.42
2020-08-03_Canada_Amazon,BCAA,2020-08-03,Canada,Amazon,155,49.17
2020-08-03_UK_Amazon,Creatine,2020-08-03,UK,Amazon,134,58.55
2020-08-03_USA_Amazon,Zinc,2020-08-03,USA,Amazon,119,35.81
2020-08-03_Canada_Walmart,Collagen Peptides,2020-08-03,Canada,Walmart,156,50.48
2020-08-03_Canada_Amazon,Magnesium,2020-08-03,Canada,Amazon,162,16.61
2020-08-03_USA_Amazon,Ashwagandha,2020-08-03,USA,Amazon,146,39.97
2020-08-03_Canada_Amazon,Melatonin,2020-08-03,Canada,Amazon,139,12.42
2020-08-03_USA_Walmart,Biotin,2020-08-03,USA,Walmart,153,49.99
2020-08-03_UK_Walmart,Green Tea Extract,2020-08-03,UK,Walmart,155,39.93
2020-08-03_Canada_Amazon,Iron Supplement,2020-08-03,Canada,Amazon,151,21.02
2020-08-03_Canada_Walmart,Electrolyte Powder,2020-08-03,Canada,Walmart,137,40.22
2020-08-10_Canada_iHerb,Whey Protein,2020-08-10,Canada,iHerb,139,14.01
2020-08-10_Canada_Walmart,Vitamin C,2020-08-10,Canada,Walmart,137,29.34
2020-08-10_UK_Amazon,Fish Oil,2020-08-10,UK,Amazon,150,29.14
2020-08-10_UK_Walmart,Multivitamin,2020-08-10,UK,Walmart,150,13.56
2020-08-10_UK_iHerb,Pre-Workout,2020-08-10,UK,iHerb,167,57.99
2020-08-10_Canada_Walmart,BCAA,2020-08-10,Canada,Walmart,120,37.06
2020-08-10_UK_iHerb,Creatine,2020-08-10,UK,iHerb,176,24.83
2020-08-10_Canada_iHerb,Zinc,2020-08-10,Canada,iHerb,134,35.93
2020-08-10_USA_Walmart,Collagen Peptides,2020-08-10,USA,Walmart,177,29.11
2020-08-10_Canada_Walmart,Magnesium,2020-08-10,Canada,Walmart,155,34.48
2020-08-10_UK_Amazon,Ashwagandha,2020-08-10,UK,Amazon,144,14.92
2020-08-10_USA_Walmart,Melatonin,2020-08-10,USA,Walmart,158,29.66
2020-08-10_Canada_Amazon,Biotin,2020-08-10,Canada,Amazon,137,43.88
2020-08-10_USA_iHerb,Green Tea Extract,2020-08-10,USA,iHerb,171,24.03
2020-08-10_USA_Amazon,Iron Supplement,2020-08-10,USA,Amazon,166,21.23
2020-08-10_USA_iHerb,Electrolyte Powder,2020-08-10,USA,iHerb,162,46.54
2020-08-17_UK_iHerb,Whey Protein,2020-08-17,UK,iHerb,163,53.32
2020-08-17_Canada_iHerb,Vitamin C,2020-08-17,Canada,iHerb,135,37.43
2020-08-17_Canada_iHerb,Fish Oil,2020-08-17,Canada,iHerb,156,16.65
2020-08-17_USA_Walmart,Multivitamin,2020-08-17,USA,Walmart,145,34.19
2020-08-17_UK_Walmart,Pre-Workout,2020-08-17,UK,Walmart,153,18.07
2020-08-17_UK_Amazon,BCAA,2020-08-17,UK,Amazon,152,47.11
2020-08-17_Canada_Walmart,Creatine,2020-08-17,Canada,Walmart,161,23.06
2020-08-17_Canada_Amazon,Zinc,2020-08-17,Canada,Amazon,162,40.51
2020-08-17_USA_Amazon,Collagen Peptides,2020-08-17,USA,Amazon,141,39.96
2020-08-17_Canada_iHerb,Magnesium,2020-08-17,Canada,iHerb,142,11.2
2020-08-17_USA_Walmart,Ashwagandha,2020-08-17,USA,Walmart,137,14.57
2020-08-17_Canada_Walmart,Melatonin,2020-08-17,Canada,Walmart,147,54.83
2020-08-17_UK_iHerb,Biotin,2020-08-17,UK,iHerb,165,54.53
2020-08-17_Canada_Walmart,Green Tea Extract,2020-08-17,Canada,Walmart,147,55.65
2020-08-17_Canada_iHerb,Iron Supplement,2020-08-17,Canada,iHerb,141,22.34
2020-08-17_UK_iHerb,Electrolyte Powder,2020-08-17,UK,iHerb,153,40.77
2020-08-24_UK_iHerb,Whey Protein,2020-08-24,UK,iHerb,137,20.7
2020-08-24_UK_Amazon,Vitamin C,2020-08-24,UK,Amazon,162,42.47
2020-08-24_Canada_Amazon,Fish Oil,2020-08-24,Canada,Amazon,173,17.69
2020-08-24_UK_Amazon,Multivitamin,2020-08-24,UK,Amazon,152,43.95
2020-08-24_USA_iHerb,Pre-Workout,2020-08-24,USA,iHerb,158,53.99
2020-08-24_UK_Amazon,BCAA,2020-08-24,UK,Amazon,168,21.03
2020-08-24_Canada_iHerb,Creatine,2020-08-24,Canada,iHerb,150,21.95
2020-08-24_UK_iHerb,Zinc,2020-08-24,UK,iHerb,143,20.48
2020-08-24_Canada_iHerb,Collagen Peptides,2020-08-24,Canada,iHerb,174,49.09
2020-08-24_USA_Walmart,Magnesium,2020-08-24,USA,Walmart,134,46.47
2020-08-24_USA_Amazon,Ashwagandha,2020-08-24,USA,Amazon,150,31.37
2020-08-24_USA_iHerb,Melatonin,2020-08-24,USA,iHerb,140,23.46
2020-08-24_USA_Amazon,Biotin,2020-08-24,USA,Amazon,170,47.56
2020-08-24_Canada_Walmart,Green Tea Extract,2020-08-24,Canada,Walmart,146,13.12
2020-08-24_Canada_iHerb,Iron Supplement,2020-08-24,Canada,iHerb,140,50.44
2020-08-24_USA_Walmart,Electrolyte Powder,2020-08-24,USA,Walmart,165,48.23
2020-08-31_USA_Walmart,Whey Protein,2020-08-31,USA,Walmart,176,26.58
2020-08-31_USA_Amazon,Vitamin C,2020-08-31,USA,Amazon,150,25.6
2020-08-31_UK_Amazon,Fish Oil,2020-08-31,UK,Amazon,144,47.59
2020-08-31_UK_Amazon,Multivitamin,2020-08-31,UK,Amazon,143,16.58
2020-08-31_UK_Amazon,Pre-Workout,2020-08-31,UK,Amazon,156,53.65
2020-08-31_Canada_Amazon,BCAA,2020-08-31,Canada,Amazon,158,52.45
2020-08-31_Canada_Walmart,Creatine,2020-08-31,Canada,Walmart,164,19.46
2020-08-31_UK_Walmart,Zinc,2020-08-31,UK,Walmart,154,51.44
2020-08-31_UK_Walmart,Collagen Peptides,2020-08-31,UK,Walmart,132,43.55
2020-08-31_USA_iHerb,Magnesium,2020-08-31,USA,iHerb,167,15.63
2020-08-31_Canada_iHerb,Ashwagandha,2020-08-31,Canada,iHerb,156,23.53
2020-08-31_USA_iHerb,Melatonin,2020-08-31,USA,iHerb,142,29.66
2020-08-31_USA_Amazon,Biotin,2020-08-31,USA,Amazon,151,28.46
2020-08-31_USA_iHerb,Green Tea Extract,2020-08-31,USA,iHerb,151,54.0
2020-08-31_Canada_iHerb,Iron Supplement,2020-08-31,Canada,iHerb,140,43.16
2020-08-31_Canada_Amazon,Electrolyte Powder,2020-08-31,Canada,Amazon,147,19.79
2020-09-07_UK_Amazon,Whey Protein,2020-09-07,UK,Amazon,147,22.83
2020-09-07_USA_iHerb,Vitamin C,2020-09-07,USA,iHerb,143,59.79
2020-09-07_Canada_iHerb,Fish Oil,2020-09-07,Canada,iHerb,144,20.21
2020-09-07_USA_Amazon,Multivitamin,2020-09-07,USA,Amazon,164,18.39
2020-09-07_UK_iHerb,Pre-Workout,2020-09-07,UK,iHerb,147,35.62
2020-09-07_Canada_Walmart,BCAA,2020-09-07,Canada,Walmart,154,15.53
2020-09-07_USA_iHerb,Creatine,2020-09-07,USA,iHerb,140,19.49
2020-09-07_USA_Walmart,Zinc,2020-09-07,USA,Walmart,162,32.21
2020-09-07_USA_Amazon,Collagen Peptides,2020-09-07,USA,Amazon,165,10.5
2020-09-07_USA_iHerb,Magnesium,2020-09-07,USA,iHerb,140,59.61
2020-09-07_USA_Walmart,Ashwagandha,2020-09-07,USA,Walmart,158,10.35
2020-09-07_Canada_Walmart,Melatonin,2020-09-07,Canada,Walmart,163,51.38
2020-09-07_USA_Amazon,Biotin,2020-09-07,USA,Amazon,140,13.41
2020-09-07_USA_Amazon,Green Tea Extract,2020-09-07,USA,Amazon,142,28.84
2020-09-07_USA_Amazon,Iron Supplement,2020-09-07,USA,Amazon,150,15.34
2020-09-07_Canada_Amazon,Electrolyte Powder,2020-09-07,Canada,Amazon,142,26.02
2020-09-14_USA_Amazon,Whey Protein,2020-09-14,USA,Amazon,133,16.19
2020-09-14_UK_Walmart,Vitamin C,2020-09-14,UK,Walmart,138,37.23
2020-09-14_UK_iHerb,Fish Oil,2020-09-14,UK,iHerb,140,18.44
2020-09-14_UK_Walmart,Multivitamin,2020-09-14,UK,Walmart,150,56.74
2020-09-14_UK_Walmart,Pre-Workout,2020-09-14,UK,Walmart,167,24.21
2020-09-14_Canada_Walmart,BCAA,2020-09-14,Canada,Walmart,146,17.99
2020-09-14_USA_iHerb,Creatine,2020-09-14,USA,iHerb,143,49.82
2020-09-14_Canada_Walmart,Zinc,2020-09-14,Canada,Walmart,136,14.37
2020-09-14_USA_Amazon,Collagen Peptides,2020-09-14,USA,Amazon,118,57.78
2020-09-14_UK_Amazon,Magnesium,2020-09-14,UK,Amazon,120,29.61
2020-09-14_Canada_Amazon,Ashwagandha,2020-09-14,Canada,Amazon,160,59.06
2020-09-14_USA_Amazon,Melatonin,2020-09-14,USA,Amazon,144,19.6
2020-09-14_USA_Amazon,Biotin,2020-09-14,USA,Amazon,171,41.27
2020-09-14_UK_iHerb,Green Tea Extract,2020-09-14,UK,iHerb,144,41.78
2020-09-14_UK_iHerb,Iron Supplement,2020-09-14,UK,iHerb,153,29.11
2020-09-14_UK_Walmart,Electrolyte Powder,2020-09-14,UK,Walmart,140,42.14
2020-09-21_Canada_iHerb,Whey Protein,2020-09-21,Canada,iHerb,145,20.2
2020-09-21_Canada_Amazon,Vitamin C,2020-09-21,Canada,Amazon,137,54.18
2020-09-21_USA_Walmart,Fish Oil,2020-09-21,USA,Walmart,143,40.49
2020-09-21_Canada_Amazon,Multivitamin,2020-09-21,Canada,Amazon,129,24.9
2020-09-21_UK_Walmart,Pre-Workout,2020-09-21,UK,Walmart,133,56.3
2020-09-21_USA_Amazon,BCAA,2020-09-21,USA,Amazon,138,37.33
2020-09-21_UK_Walmart,Creatine,2020-09-21,UK,Walmart,151,18.31
2020-09-21_USA_iHerb,Zinc,2020-09-21,USA,iHerb,145,26.94
2020-09-21_USA_iHerb,Collagen Peptides,2020-09-21,USA,iHerb,153,12.48
2020-09-21_Canada_iHerb,Magnesium,2020-09-21,Canada,iHerb,139,55.96
2020-09-21_USA_Walmart,Ashwagandha,2020-09-21,USA,Walmart,182,34.45
2020-09-21_UK_Walmart,Melatonin,2020-09-21,UK,Walmart,152,50.59
2020-09-21_USA_Amazon,Biotin,2020-09-21,USA,Amazon,164,49.7
2020-09-21_UK_Walmart,Green Tea Extract,2020-09-21,UK,Walmart,159,52.25
2020-09-21_UK_Amazon,Iron Supplement,2020-09-21,UK,Amazon,146,32.52
2020-09-21_UK_iHerb,Electrolyte Powder,2020-09-21,UK,iHerb,155,47.47
2020-09-28_UK_iHerb,Whey Protein,2020-09-28,UK,iHerb,142,34.13
2020-09-28_Canada_Amazon,Vitamin C,2020-09-28,Canada,Amazon,147,54.9
2020-09-28_UK_Amazon,Fish Oil,2020-09-28,UK,Amazon,141,16.17
2020-09-28_UK_Amazon,Multivitamin,2020-09-28,UK,Amazon,140,51.95
2020-09-28_Canada_Amazon,Pre-Workout,2020-09-28,Canada,Amazon,158,46.56
2020-09-28_UK_Amazon,BCAA,2020-09-28,UK,Amazon,153,42.42
2020-09-28_UK_Walmart,Creatine,2020-09-28,UK,Walmart,133,50.79
2020-09-28_USA_iHerb,Zinc,2020-09-28,USA,iHerb,149,27.0
2020-09-28_Canada_iHerb,Collagen Peptides,2020-09-28,Canada,iHerb,161,19.09
2020-09-28_UK_Walmart,Magnesium,2020-09-28,UK,Walmart,158,41.77
2020-09-28_UK_Walmart,Ashwagandha,2020-09-28,UK,Walmart,119,37.99
2020-09-28_USA_Amazon,Melatonin,2020-09-28,USA,Amazon,148,45.96
2020-09-28_UK_Amazon,Biotin,2020-09-28,UK,Amazon,141,46.3
2020-09-28_Canada_iHerb,Green Tea Extract,2020-09-28,Canada,iHerb,151,40.03
2020-09-28_USA_iHerb,Iron Supplement,2020-09-28,USA,iHerb,158,48.11
2020-09-28_Canada_Walmart,Electrolyte Powder,2020-09-28,Canada,Walmart,156,40.12
2020-10-05_USA_iHerb,Whey Protein,2020-10-05,USA,iHerb,144,19.88
2020-10-05_USA_Amazon,Vitamin C,2020-10-05,USA,Amazon,130,42.92
2020-10-05_UK_iHerb,Fish Oil,2020-10-05,UK,iHerb,152,56.64
2020-10-05_Canada_iHerb,Multivitamin,2020-10-05,Canada,iHerb,144,11.84
2020-10-05_UK_iHerb,Pre-Workout,2020-10-05,UK,iHerb,171,37.64
2020-10-05_UK_Walmart,BCAA,2020-10-05,UK,Walmart,130,35.9
2020-10-05_USA_Amazon,Creatine,2020-10-05,USA,Amazon,149,13.74
2020-10-05_UK_iHerb,Zinc,2020-10-05,UK,iHerb,140,35.25
2020-10-05_USA_iHerb,Collagen Peptides,2020-10-05,USA,iHerb,153,11.82
2020-10-05_USA_iHerb,Magnesium,2020-10-05,USA,iHerb,133,31.89
2020-10-05_USA_Walmart,Ashwagandha,2020-10-05,USA,Walmart,147,32.45
2020-10-05_Canada_Amazon,Melatonin,2020-10-05,Canada,Amazon,144,15.33
2020-10-05_UK_Walmart,Biotin,2020-10-05,UK,Walmart,154,24.26
2020-10-05_UK_iHerb,Green Tea Extract,2020-10-05,UK,iHerb,149,24.1
